313	117	4
148	1	4
197	347	4
21	164	5
239	491	5
185	287	5
297	89	4
303	68	4
186	250	1
73	206	3
104	756	2
94	216	3
239	194	5
280	1	4
1	117	3
224	583	1
303	397	1
60	162	4
198	258	4
239	513	5
6	69	3
233	375	4
110	38	3
184	522	3
99	873	1
13	418	2
201	518	4
13	858	1
214	131	3
296	228	4
222	87	3
217	182	2
85	433	3
239	234	3
13	72	4
194	77	3
208	663	5
109	178	3
230	172	4
59	485	2
70	1133	3
62	182	5
198	234	3
65	125	4
174	660	5
90	12	5
130	1248	3
100	354	2
283	432	5
311	98	5
195	751	4
130	105	4
269	252	1
286	73	5
7	623	3
56	222	5
210	204	5
239	9	5
297	73	2
249	239	3
94	860	2
84	121	4
275	265	4
135	1046	3
291	1178	4
125	382	1
70	399	4
301	523	4
152	685	5
244	172	4
275	1091	2
53	281	4
198	118	2
244	790	4
26	125	4
151	13	3
24	191	5
271	65	3
307	634	3
294	1245	3
234	241	2
25	501	3
293	137	3
201	432	3
75	240	1
207	68	2
2	50	5
313	566	4
144	125	4
188	443	4
276	324	4
145	974	1
72	234	4
83	385	4
109	402	4
207	107	3
185	216	4
14	213	5
149	319	2
57	79	5
230	963	5
176	875	4
253	97	4
106	526	4
121	180	3
62	86	2
291	418	4
84	1033	4
293	380	2
207	58	3
194	187	4
109	97	3
297	275	5
181	334	1
78	255	4
11	425	4
308	59	4
193	1078	4
297	234	3
87	585	4
250	204	2
186	148	4
312	692	4
91	683	3
5	454	1
291	376	3
175	127	5
145	737	2
7	644	5
276	419	5
102	524	3
153	174	1
62	302	3
49	995	3
268	298	3
207	554	2
313	616	5
286	44	3
279	168	5
62	59	4
254	219	1
83	97	4
63	100	5
16	178	5
297	233	2
90	945	5
85	25	2
42	98	4
274	50	5
104	299	3
94	792	4
184	98	4
293	708	3
248	589	4
18	950	3
217	27	1
200	892	4
296	222	5
7	662	3
196	381	4
69	427	3
72	196	4
256	472	4
128	182	4
151	747	3
7	171	3
172	220	4
308	516	4
190	974	2
82	756	1
308	436	4
59	235	1
64	1063	3
145	756	2
220	298	4
285	269	4
207	65	3
198	658	3
220	333	3
210	70	4
181	14	1
158	128	2
143	682	3
75	237	2
223	1150	2
297	25	4
276	78	4
299	847	4
293	325	2
301	138	2
1	47	4
164	281	4
96	673	4
7	451	5
233	177	4
6	517	4
202	283	3
214	117	4
184	602	4
277	257	3
194	212	1
95	68	4
6	23	4
38	573	1
313	436	4
22	241	3
262	617	3
130	569	3
66	181	5
21	948	1
181	1332	1
206	302	5
222	22	5
76	61	4
151	703	4
314	28	5
13	147	3
44	258	4
303	418	4
16	89	2
248	117	5
125	318	5
138	523	5
268	386	2
291	15	5
234	147	3
239	96	5
15	331	3
94	155	2
223	423	3
82	194	4
145	355	3
280	845	3
179	339	1
178	199	4
307	949	4
10	488	5
116	331	3
308	174	4
185	114	4
188	237	3
118	654	5
246	721	4
234	98	4
194	239	3
94	24	4
122	378	4
262	64	5
154	242	3
223	763	3
99	403	4
83	43	4
130	307	4
174	402	5
256	487	5
59	177	4
244	53	3
250	196	4
43	40	3
285	150	5
42	953	2
97	670	5
122	510	4
61	323	3
222	106	2
304	259	1
37	403	5
49	68	1
303	1098	4
165	372	5
176	324	5
3	335	1
56	869	3
44	15	4
29	189	4
94	174	4
130	949	3
117	181	5
303	779	1
19	435	5
194	191	4
158	24	4
56	447	4
181	1334	1
214	137	4
92	747	4
188	96	5
58	173	5
244	154	5
134	879	4
298	625	4
254	230	4
16	209	5
151	835	5
181	1327	1
145	1248	3
200	588	5
248	257	3
297	432	4
312	133	5
151	12	5
305	483	5
141	258	5
44	240	4
186	263	3
214	213	4
233	208	4
104	287	2
312	153	2
1	222	4
230	419	4
56	450	3
94	651	5
205	316	4
14	174	5
268	790	2
276	1081	3
83	929	3
268	580	3
279	89	4
5	424	1
112	331	4
296	429	5
18	202	3
13	868	5
87	210	5
10	285	5
181	328	3
253	746	3
234	228	3
299	1047	2
66	1	3
216	174	5
290	208	3
79	1161	2
264	448	2
4	303	5
138	517	4
64	433	2
5	1	4
276	357	5
62	433	5
239	475	5
293	166	3
130	234	5
264	70	4
24	763	5
279	1162	3
3	245	1
101	596	3
162	1019	4
223	908	1
99	246	3
239	430	3
160	160	5
303	1160	2
54	676	5
44	507	3
210	97	5
164	930	4
299	240	2
28	217	3
305	79	3
18	729	3
109	1012	4
207	25	4
92	1209	1
109	1	4
15	222	3
58	709	5
303	693	4
152	111	5
194	160	2
77	91	3
244	662	3
177	321	2
131	221	3
197	302	3
227	50	4
85	282	3
295	72	4
181	1	3
279	96	4
1	253	5
18	182	4
276	568	4
87	177	5
177	69	1
213	13	4
125	134	5
128	739	4
25	208	4
288	272	5
207	1350	2
271	56	3
5	363	3
274	748	5
70	419	5
311	559	2
151	919	5
201	209	3
99	274	1
11	740	4
59	77	4
184	277	3
222	88	4
38	161	5
59	418	2
104	300	3
180	1119	3
7	674	2
121	14	5
268	1041	1
252	277	4
303	411	4
210	527	5
234	648	3
312	573	5
234	1397	4
75	546	3
117	15	5
246	239	3
64	516	5
85	187	5
239	81	3
59	54	4
256	220	3
203	282	1
13	195	3
144	153	5
100	268	3
210	274	5
94	471	4
13	807	1
125	657	3
65	1142	4
76	175	4
294	508	4
263	1451	4
294	930	3
121	117	1
85	13	3
303	426	3
212	180	1
6	492	5
279	746	5
303	1109	4
184	191	4
310	116	5
313	22	3
314	1150	4
13	121	5
43	5	4
58	214	2
62	288	2
280	127	5
161	898	3
11	723	5
94	218	3
35	243	2
311	566	4
48	680	3
85	604	4
184	514	5
151	929	3
90	690	4
11	38	3
104	1016	1
106	582	4
181	1010	1
37	117	4
276	845	4
70	82	4
5	98	3
308	95	4
60	208	5
270	778	5
243	208	4
92	540	2
81	280	4
293	412	1
13	308	3
56	184	4
116	250	4
295	172	4
63	1007	5
295	235	4
104	1010	1
156	641	5
269	1165	1
237	191	4
287	252	1
290	132	3
45	109	5
224	678	3
145	764	2
277	1011	3
65	100	3
272	1101	5
184	86	5
285	151	5
222	148	2
72	28	4
271	187	5
94	211	5
246	425	5
115	8	5
176	327	3
129	331	2
257	1260	2
95	1	5
147	904	5
151	58	4
184	660	3
311	386	3
105	268	4
158	510	3
72	427	5
263	416	5
94	1048	4
200	291	3
45	118	4
279	144	4
145	22	5
71	89	5
182	69	5
214	302	4
151	485	5
102	322	3
234	571	2
249	930	2
195	328	4
109	258	5
222	552	2
282	288	4
23	381	4
112	327	1
303	145	1
252	300	4
151	372	5
282	327	5
304	237	5
290	568	3
64	160	4
168	1278	3
265	471	4
18	113	5
83	82	5
90	499	5
234	1186	4
87	196	5
26	685	3
150	129	4
70	210	4
51	182	3
222	1057	4
92	176	5
204	216	4
164	685	5
57	682	3
184	207	4
60	403	3
43	204	4
222	1042	4
197	300	4
92	790	3
294	282	3
201	747	2
201	215	2
193	410	3
271	705	4
73	657	5
90	187	4
315	273	3
48	309	3
255	472	1
270	671	4
66	7	3
6	478	4
101	222	3
144	182	3
85	83	4
102	625	3
158	770	5
297	588	4
90	507	5
271	482	5
130	901	1
178	276	3
181	1094	1
311	143	3
267	17	4
201	51	2
194	647	4
59	387	3
1	227	4
116	751	3
170	292	5
60	1021	5
287	347	4
197	55	3
38	679	5
195	1014	4
279	227	4
84	748	4
31	886	2
316	98	5
168	274	4
103	24	4
299	588	4
194	478	3
287	294	5
234	582	4
279	1048	1
87	9	4
181	408	1
49	47	5
296	855	5
44	95	4
92	216	3
135	39	3
13	66	3
262	386	3
7	676	3
116	942	3
141	826	2
269	13	4
222	1044	4
82	455	4
279	254	3
42	685	4
145	1245	5
184	161	2
49	625	3
313	99	4
32	290	3
308	848	4
145	448	5
130	542	3
130	806	3
165	288	2
249	255	3
49	581	3
118	475	5
130	316	4
104	293	3
201	1229	3
142	82	4
119	718	5
303	94	3
99	50	5
306	14	5
227	295	5
3	337	1
94	820	1
59	1107	4
30	539	3
262	821	3
6	508	3
311	716	4
268	364	3
214	275	3
16	56	5
262	293	2
293	132	4
62	132	5
94	346	4
13	59	4
240	313	5
102	161	2
291	7	5
312	28	4
31	484	5
291	70	4
56	172	5
109	588	4
110	1246	2
59	429	4
246	1218	3
24	367	2
92	115	3
308	741	4
301	660	4
214	1129	4
158	241	4
269	674	2
308	493	3
32	151	3
215	423	5
32	1012	4
154	289	2
201	509	3
85	298	4
180	68	5
184	36	3
188	218	5
305	11	1
73	94	1
194	205	3
177	203	4
276	273	4
198	7	4
108	290	4
189	197	5
73	56	4
172	462	3
101	471	3
5	102	3
26	235	2
268	1249	2
276	773	3
13	150	5
7	401	4
128	482	4
104	7	3
256	25	5
90	821	3
275	69	3
22	510	5
312	494	5
207	192	3
264	504	5
137	687	4
185	740	4
42	176	3
145	472	3
189	634	3
262	121	3
251	148	2
259	772	4
239	58	5
312	921	5
92	15	3
311	419	3
102	448	3
249	746	5
95	527	4
19	655	3
79	100	5
189	751	4
253	510	5
201	919	3
214	42	5
7	81	5
234	132	4
59	148	3
13	354	2
6	469	5
82	14	4
109	627	5
305	50	5
277	279	4
223	8	2
92	81	3
201	69	2
94	58	5
217	144	4
244	148	2
313	200	3
181	874	1
303	433	4
117	151	4
221	327	4
46	307	3
91	28	4
151	317	5
64	176	4
90	553	2
116	271	4
62	111	3
196	251	3
303	120	2
49	547	5
307	1022	4
303	176	5
286	154	4
291	501	4
235	87	4
276	157	5
135	1208	3
57	243	3
276	1157	2
7	576	5
250	404	4
318	768	2
234	808	2
289	282	3
50	823	3
25	258	5
18	496	5
193	790	3
263	510	4
209	906	2
207	716	3
314	535	4
250	338	4
95	172	4
94	470	4
59	583	5
277	282	4
303	1286	4
271	714	3
269	235	3
148	140	1
223	977	2
185	199	4
174	80	1
235	480	4
276	939	3
99	354	2
308	163	4
303	738	2
224	873	2
298	252	4
315	13	4
215	197	4
269	9	4
42	195	5
293	79	3
246	68	5
101	405	4
92	665	3
249	88	4
13	331	3
271	750	4
92	731	4
254	188	3
311	203	5
263	197	4
201	660	3
279	79	3
138	496	4
217	7	4
261	340	5
176	258	4
303	1037	3
81	169	4
62	114	4
72	530	4
276	364	3
88	750	2
263	117	3
9	298	5
92	528	4
249	708	4
262	754	3
196	655	5
207	1436	3
256	771	2
276	226	4
311	849	3
181	1383	1
203	148	3
247	736	5
313	745	3
311	83	5
251	1014	5
227	411	4
59	550	5
58	100	5
249	723	4
286	1316	5
11	725	3
7	228	4
92	846	3
160	56	5
103	127	4
11	110	3
45	763	2
293	605	3
291	732	4
254	575	3
49	334	4
222	1284	4
161	162	2
268	1	3
59	215	5
151	1298	4
299	235	1
29	332	4
30	435	5
297	182	3
315	185	4
23	172	4
262	47	2
321	496	4
106	778	4
7	151	4
178	678	3
84	12	5
94	168	5
264	33	3
239	529	5
90	657	5
261	875	5
112	289	5
144	106	3
199	258	4
224	20	1
85	501	3
301	202	5
145	743	1
294	127	5
130	206	3
152	412	2
267	840	4
286	231	3
200	24	2
5	211	4
160	117	4
6	357	4
158	72	3
297	736	4
57	760	2
58	268	5
23	1006	3
301	1228	4
307	265	3
276	1095	1
223	411	1
92	24	3
137	300	5
276	38	3
213	294	3
286	34	5
232	197	4
150	221	4
21	103	1
130	731	3
222	441	2
1	90	4
49	38	1
311	5	3
36	307	4
128	228	3
151	89	5
248	475	5
95	1229	2
213	609	4
203	181	5
269	47	4
198	100	1
297	307	4
305	189	5
266	676	3
197	229	3
74	272	5
127	294	4
194	4	4
45	473	3
57	28	4
239	187	5
268	94	2
238	252	3
201	1010	3
131	1281	4
270	97	4
159	127	5
92	219	4
318	356	4
123	531	3
267	403	4
232	630	3
5	382	5
16	155	3
180	762	4
178	282	3
180	737	3
270	736	5
269	658	2
293	496	5
269	793	4
54	685	3
21	98	5
303	209	5
13	766	4
151	387	5
230	378	5
201	403	3
95	1206	4
270	370	5
256	716	5
80	582	3
303	435	5
312	121	3
62	258	5
189	1115	4
77	195	5
99	742	5
291	1028	3
293	748	2
181	1342	1
206	900	1
83	338	4
253	216	4
223	596	3
108	50	4
94	347	5
293	779	1
101	281	2
267	980	3
201	1245	4
314	1263	2
314	276	1
18	387	4
207	4	4
313	96	5
21	299	1
215	144	4
279	1376	4
234	1015	2
296	248	5
210	161	5
201	79	4
5	376	2
184	181	4
104	411	1
275	449	3
185	269	5
276	550	4
279	1182	3
21	457	1
16	471	3
147	292	5
291	250	4
28	95	3
29	539	2
291	471	4
7	580	3
181	16	1
308	559	4
87	211	5
97	89	5
21	596	3
59	710	3
238	756	3
178	209	4
186	470	5
299	615	4
110	682	4
109	101	1
157	250	1
267	386	3
181	327	3
207	87	4
47	995	3
148	114	5
94	9	5
244	409	4
276	246	4
90	906	2
234	20	4
106	107	4
216	697	4
294	1199	2
323	257	2
140	268	4
67	64	5
170	299	3
230	142	4
299	641	4
7	581	5
275	501	3
44	250	5
291	214	4
11	741	5
174	395	1
194	234	3
57	204	4
314	417	4
201	197	4
184	155	3
194	792	4
159	1037	2
186	983	3
68	7	3
286	721	3
316	306	4
280	781	4
13	14	4
211	127	4
187	215	3
71	134	3
306	242	5
303	277	3
198	135	5
232	91	5
98	47	4
53	24	3
299	971	2
254	1116	3
7	106	4
12	300	4
238	111	4
130	267	5
90	662	5
63	20	3
40	268	4
181	221	1
298	152	3
104	327	2
42	185	4
258	288	1
291	578	4
148	70	5
305	187	4
184	71	4
94	556	3
158	1011	4
7	528	5
174	237	4
201	853	4
276	43	1
278	311	4
229	347	1
101	252	3
63	1028	3
275	520	4
275	173	3
62	1073	4
109	975	3
73	357	5
83	118	3
4	361	5
130	245	1
64	778	5
15	473	1
244	89	5
7	643	4
295	704	5
293	288	3
125	997	2
279	487	3
76	582	3
272	48	4
269	285	5
244	380	4
271	220	3
306	864	3
224	332	3
57	1047	4
145	591	4
85	277	2
116	7	2
52	95	4
209	688	1
145	260	4
160	187	5
141	274	5
260	990	5
177	299	4
82	231	2
223	969	5
107	271	2
26	25	3
297	1016	3
15	678	1
286	709	4
82	411	3
167	364	3
99	181	5
56	196	2
293	346	3
7	650	3
90	425	4
82	919	3
43	151	4
10	289	4
197	515	5
57	756	3
246	82	2
62	24	4
323	223	4
13	320	1
18	863	3
271	410	2
307	509	3
54	298	4
295	47	5
194	237	3
194	82	2
311	385	5
287	257	4
262	96	4
279	491	5
290	393	3
145	393	5
305	61	4
269	156	5
276	180	5
323	298	4
296	258	5
72	528	4
224	949	3
125	239	5
244	652	5
135	431	2
138	211	4
59	604	3
221	1059	4
13	451	1
10	340	4
219	882	3
60	604	4
125	152	1
63	50	4
255	448	3
311	172	5
7	582	5
7	127	5
59	470	3
313	148	2
234	161	3
6	143	2
305	960	1
226	147	3
204	340	5
13	493	5
186	281	4
269	82	2
69	300	3
259	959	4
5	62	4
181	1164	3
135	449	3
222	1207	2
5	231	2
286	258	4
303	65	4
295	73	4
201	686	2
13	289	2
184	100	5
262	786	3
234	614	3
1	64	5
325	485	3
207	810	2
262	509	3
239	478	5
142	181	5
296	242	4
291	571	2
13	488	3
294	676	3
69	174	5
121	509	5
279	509	3
49	17	2
7	196	5
280	472	2
221	780	3
175	96	3
180	431	4
311	1222	3
318	257	5
59	588	2
320	117	4
256	939	5
310	24	4
236	265	2
83	139	3
280	128	3
43	52	4
303	87	3
91	427	4
318	631	4
275	258	3
97	482	5
174	160	5
268	470	3
188	769	2
94	89	3
158	85	4
256	765	4
221	69	4
196	67	5
232	175	5
159	685	4
99	182	4
175	71	4
254	624	2
303	291	3
270	53	4
181	1001	1
254	418	3
56	235	1
11	190	3
162	181	4
117	829	3
268	52	3
6	294	2
210	380	4
151	969	5
42	684	4
62	365	2
207	121	3
59	70	3
26	455	3
234	705	5
97	484	3
11	660	3
5	377	1
56	797	4
305	923	5
173	286	5
67	1095	4
213	12	5
268	684	3
100	321	1
269	729	2
131	100	5
308	298	5
14	709	5
284	305	4
191	752	3
222	29	3
201	421	2
303	1315	3
52	1086	4
305	529	5
223	318	4
22	79	4
137	546	5
292	328	3
249	11	5
269	616	4
42	603	4
26	1016	3
7	560	3
193	435	4
7	559	5
299	186	3
115	127	5
59	433	5
217	22	5
257	345	4
279	789	4
279	919	3
63	222	3
178	73	5
90	1194	4
111	313	4
13	848	5
94	625	4
179	905	4
303	302	4
299	516	4
10	505	4
62	464	4
56	69	4
92	289	3
308	378	3
13	144	4
15	932	1
244	155	3
234	233	2
15	127	2
110	1179	2
181	302	2
236	313	4
310	536	4
37	55	3
303	369	1
75	409	3
197	518	1
314	692	5
187	523	3
151	402	3
268	264	3
224	215	4
292	195	5
99	597	4
234	482	4
303	323	1
233	99	3
66	249	4
280	204	3
301	174	5
92	1142	4
99	410	5
97	98	4
313	673	4
58	109	4
270	781	5
13	476	2
189	1	5
67	147	3
234	50	4
40	880	3
293	629	3
7	241	4
87	775	2
314	1289	2
131	750	5
296	48	5
81	3	4
151	186	4
57	926	3
53	174	5
280	544	4
123	135	5
109	797	3
96	479	4
236	286	5
201	313	5
174	471	5
130	931	2
90	529	5
59	12	5
3	343	3
310	845	5
224	658	1
4	357	4
25	615	5
11	517	2
298	91	2
147	305	4
314	1518	4
256	413	4
234	618	3
246	8	3
255	678	2
92	106	3
272	127	5
104	269	5
276	34	2
97	50	5
150	121	2
14	530	5
23	170	4
13	97	4
165	325	4
244	7	4
95	416	4
259	269	3
82	596	3
28	173	3
94	455	3
276	384	3
298	8	5
151	210	4
77	238	5
200	241	4
193	332	3
